article_name,country,revision_id,article_quality,population
Shazia Mubashar,Pakistan,801221926.0,Stub,200.6
Shizra Mansab Ali Khan,Pakistan,801221938.0,Stub,200.6
Abdul Kadir Gillani,Pakistan,801221957.0,Stub,200.6
Zil-e-Huma (politician),Pakistan,801222097.0,Stub,200.6
Alizeh Iqbal Haider,Pakistan,801222179.0,Stub,200.6
Tahira Asif,Pakistan,801222187.0,Start,200.6
Abdul Maalik Wazir,Pakistan,801222249.0,Stub,200.6
Abdul Qayyum Khan Jatoi,Pakistan,801222781.0,Stub,200.6
Atiqa Odho,Pakistan,801240166.0,Start,200.6
Malik Ibrar Ahmed,Pakistan,801249366.0,Stub,200.6
Malik Ihtebar Khan,Pakistan,801250314.0,Stub,200.6
Muhammad Zain Elahi,Pakistan,801251127.0,Stub,200.6
Nawabzada Raja Matloob Mehdi,Pakistan,801253412.0,Stub,200.6
Chaudhry Hamid Hameed,Pakistan,801257158.0,Stub,200.6
Balach Marri,Pakistan,801268728.0,Stub,200.6
Yousaf Raza Gillani,Pakistan,801321773.0,B,200.6
Zulfiqar Shah,Pakistan,801341415.0,C,200.6
Tehmina Daultana,Pakistan,801361328.0,Start,200.6
Amar Lal,Pakistan,801373429.0,Stub,200.6
Aftab Hussain Shah Jillani,Pakistan,801436145.0,Stub,200.6
Chaudhry Abdul Rahim,Pakistan,801451582.0,Stub,200.6
Bahadur Ahmed Khan Sihar,Pakistan,801534131.0,Stub,200.6
Ch. Nazar Muhammad Gondal,Pakistan,801534162.0,Start,200.6
Ghous Bakhsh Raisani,Pakistan,801534261.0,Stub,200.6
Imran Ahmed Shah,Pakistan,801534301.0,Stub,200.6
Omar Ayub Khan,Pakistan,801534493.0,Stub,200.6
Secular and Nationalist Jinnah,Pakistan,801536406.0,Start,200.6
Sheraz Mahmood,Pakistan,801536592.0,Stub,200.6
Sohail Mansoor,Pakistan,801536639.0,Stub,200.6
Syed Sardar Ali Shah,Pakistan,801536719.0,Stub,200.6
My Brother (book),Pakistan,801558097.0,Stub,200.6
Akhonzada Chitan,Pakistan,801600059.0,Stub,200.6
Akram Masih Gill,Pakistan,801613996.0,Stub,200.6
Israr Ullah Zehri,Pakistan,801676514.0,Start,200.6
Ghinwa Bhutto,Pakistan,801712559.0,Start,200.6
Ahmad Raza Khan Kasuri,Pakistan,801840064.0,Start,200.6
Mian Aminuddin,Pakistan,801935104.0,Stub,200.6
Babu Muhammad Rafique,Pakistan,801959448.0,Stub,200.6
Ghazan Marri,Pakistan,801995309.0,Stub,200.6
Sardar Mir Badshah Qaisrani,Pakistan,802002869.0,Stub,200.6
Sahibzada Muhammad Yaqoob,Pakistan,802069478.0,Stub,200.6
Nusrat Bhutto,Pakistan,802070278.0,C,200.6
Abdul Jabbar Khan,Pakistan,802143381.0,Start,200.6
Ali Asghar Khan (politician),Pakistan,802148439.0,n/a,200.6
Humayun Saifullah Khan,Pakistan,802156732.0,Stub,200.6
Ghulam Murtaza Satti,Pakistan,802188230.0,Stub,200.6
Syed Imran Ahmed,Pakistan,802190412.0,Stub,200.6
Gul Khan Nasir,Pakistan,802273347.0,B,200.6
Sultan Ali Chaudhry,Pakistan,802285213.0,Stub,200.6
John Kenneth Williams,Pakistan,802311393.0,Stub,200.6
Kalsoom Perveen,Pakistan,802311595.0,Start,200.6
Muhammad Usman Khan Kakar,Pakistan,802311779.0,Stub,200.6
Mushahid Ullah Khan,Pakistan,802311832.0,Start,200.6
Nehal Hashmi,Pakistan,802311861.0,Start,200.6
Rahila Magsi,Pakistan,802311933.0,Stub,200.6
Sherry Rehman,Pakistan,802312011.0,GA,200.6
Shahbaz Taseer,Pakistan,802346710.0,Stub,200.6
Agha Shorish Kashmiri,Pakistan,802354609.0,Start,200.6
Khawaja Salman Rafique,Pakistan,802355238.0,Stub,200.6
Shazia Ashfaq Mattu,Pakistan,802356099.0,Stub,200.6
Khawaja Muhammad Safdar,Pakistan,802356863.0,Start,200.6
Qasim Zia,Pakistan,802362679.0,Start,200.6
Agha Siraj Durrani,Pakistan,802473585.0,Start,200.6
Abdul Rehman Khan Kanju,Pakistan,802480664.0,Stub,200.6
Muhammad Junaid Anwar Chaudhry,Pakistan,802480838.0,Stub,200.6
Abdul Kadir Khanzada,Pakistan,802512882.0,Stub,200.6
Andleeb Abbas,Pakistan,802543432.0,C,200.6
Hina Rabbani Khar,Pakistan,802560404.0,GA,200.6
Shireen Mazari,Pakistan,802576869.0,C,200.6
Dawar Khan Kundi,Pakistan,802620569.0,Start,200.6
Ahmed Mian Soomro,Pakistan,802683316.0,Start,200.6
Fakhar Imam,Pakistan,802692936.0,Stub,200.6
Sardar Ashiq Hussain,Pakistan,802760039.0,Stub,200.6
Farah Aqil,Pakistan,802760954.0,Stub,200.6
Zaeem Qadri,Pakistan,802774276.0,Stub,200.6
Hyder Bux Jatoi,Pakistan,802778331.0,Start,200.6
Farzana Raja,Pakistan,802795254.0,C,200.6
Jinnah of Pakistan,Pakistan,802800084.0,Stub,200.6
Qadir Magsi,Pakistan,802809688.0,Start,200.6
Anjum Aqeel Khan,Pakistan,802834867.0,Start,200.6
Murad Abro,Pakistan,802861534.0,Stub,200.6
Fazal Dad Khan,Pakistan,802873544.0,Stub,200.6
Lala Fazal-ur-Rehman,Pakistan,802980868.0,Stub,200.6
Mian Gul Akbar Zaib,Pakistan,803032665.0,Start,200.6
Begum Mahmooda Salim Khan,Pakistan,803072577.0,Start,200.6
Amjad Bashir,Pakistan,803083116.0,C,200.6
Arbab Zakaullah,Pakistan,803126945.0,Stub,200.6
Arif Aziz Sheikh,Pakistan,803130433.0,Stub,200.6
Arifa Khalid Pervaiz,Pakistan,803130650.0,Stub,200.6
Habibullah Bahar Chowdhury,Pakistan,803132562.0,Start,200.6
Mir Bahadur Khan Khoso,Pakistan,803136821.0,Start,200.6
Firdous Ashiq Awan,Pakistan,803217606.0,Start,200.6
Hazar Khan Bijarani,Pakistan,803226341.0,Stub,200.6
Syed Raza Ali Gillani,Pakistan,803248922.0,Start,200.6
Asghar Ali Jutt,Pakistan,803306594.0,Stub,200.6
Nawab Changez Khan Marri,Pakistan,803344928.0,Start,200.6
Aasia Ishaque,Pakistan,803367024.0,Start,200.6
Imran Farooq,Pakistan,803419611.0,C,200.6
Begum Kulsum Saifullah Khan,Pakistan,803435455.0,Start,200.6
Hina Jilani,Pakistan,803569441.0,C,200.6
Mahmud Ali (statesman),Pakistan,803570014.0,C,200.6
Khawaja Sheraz Mehmood,Pakistan,803599995.0,Stub,200.6
Syed Samsam Bukhari,Pakistan,803600005.0,Start,200.6
Rana Asif Tauseef,Pakistan,803600029.0,Start,200.6
Sahibzada Farooq Ali,Pakistan,803614498.0,Stub,200.6
Khaqan Abbasi,Pakistan,803657909.0,Start,200.6
Mukhtiar Ahmad Junejo,Pakistan,803677249.0,Stub,200.6
Hafeez Ur Rehman,Pakistan,803792208.0,Stub,200.6
Sumaira Malik,Pakistan,803816250.0,Start,200.6
Nawabzada Lashkari Raisani,Pakistan,803823660.0,Stub,200.6
Faisal Subzwari,Pakistan,803879940.0,Start,200.6
Asma Jahangir,Pakistan,803880819.0,GA,200.6
Zafarullah Khan Jamali,Pakistan,803895215.0,GA,200.6
A.R. Jamali,Pakistan,803896472.0,Stub,200.6
Wajihuddin Ahmed,Pakistan,803914924.0,C,200.6
Fatima Begum (politician),Pakistan,803939660.0,Start,200.6
Usman Badini,Pakistan,804200928.0,Stub,200.6
Fatima Jinnah,Pakistan,804301755.0,C,200.6
Tehmina Durrani,Pakistan,804404814.0,C,200.6
Sohail Mahmood,Pakistan,804409397.0,Stub,200.6
Tariq Azim Khan,Pakistan,804424473.0,Stub,200.6
Salmaan Taseer,Pakistan,804431409.0,C,200.6
Syed Muhammad Asghar Shah,Pakistan,804492380.0,Stub,200.6
Rana Afzaal Hussain,Pakistan,804517259.0,Stub,200.6
Khurshid Anwar (Major),Pakistan,804565270.0,C,200.6
Tahira Aurangzeb,Pakistan,804637438.0,Stub,200.6
Marvi Mazhar,Pakistan,804664538.0,Stub,200.6
Bilal Yasin,Pakistan,804699410.0,Stub,200.6
Zafarullah Khan (lawyer),Pakistan,804701063.0,Stub,200.6
Akbar Bugti,Pakistan,804778423.0,C,200.6
Faryal Talpur,Pakistan,804844369.0,C,200.6
Khalid Anwer,Pakistan,804911060.0,Start,200.6
Habibullah Khan Tarin,Pakistan,804923349.0,Stub,200.6
Mian Iftikharuddin,Pakistan,804974525.0,C,200.6
Muhammad Jamil Malik,Pakistan,804994336.0,Stub,200.6
Khadim Hussain Wattoo,Pakistan,805017978.0,Stub,200.6
Farooq Haider Khan,Pakistan,805117048.0,Start,200.6
Anwar Hayat Khan,Pakistan,805128937.0,Stub,200.6
Abdul Matin Khan,Pakistan,805146705.0,Start,200.6
Jan Ali Changezi,Pakistan,805208900.0,Stub,200.6
Rana Sanaullah Khan,Pakistan,805260821.0,Start,200.6
Imran Khan,Pakistan,805263257.0,GA,200.6
Maleeha Lodhi,Pakistan,805431799.0,GA,200.6
Murtaza Bhutto,Pakistan,805451514.0,C,200.6
Khan Muhammad Khan,Pakistan,805453518.0,GA,200.6
Jahan Zeb of Swat,Pakistan,805460765.0,C,200.6
Ghulam Muhammad Khan Mahar,Pakistan,805474516.0,Start,200.6
Istiqbal Khan,Pakistan,805493122.0,Stub,200.6
Marriyum Aurangzeb,Pakistan,805494376.0,GA,200.6
Kulsoom Nawaz Sharif,Pakistan,805511480.0,C,200.6
Malik Khizar Hayat Tiwana,Pakistan,805574783.0,Start,200.6
Zil-e-Huma Usman,Pakistan,805576347.0,Stub,200.6
Malik Mehr un Nisa Afridi,Pakistan,805621756.0,C,200.6
Qari Muhammad Yousuf,Pakistan,805628232.0,Stub,200.6
Muhammad Jamal ud Din,Pakistan,805628537.0,Stub,200.6
Shahida Akhtar Ali,Pakistan,805629447.0,Stub,200.6
Aliya Kamran,Pakistan,805629686.0,Stub,200.6
Aasiya Nasir,Pakistan,805629728.0,Start,200.6
Muhammad Waqas Khan,Pakistan,805631648.0,Start,200.6
Zafar Iqbal Chaudhry,Pakistan,805673057.0,Stub,200.6
Cabinet of Pakistan,Pakistan,805707765.0,C,200.6
Jawad Hussain (politician),Pakistan,805731547.0,Stub,200.6
Zil-e-Huma Usman Shaheed,Pakistan,805756456.0,Stub,200.6
Brahumdagh Bugti,Pakistan,805792802.0,Start,200.6
Gulalai Ismail,Pakistan,805921056.0,GA,200.6
Chaudhary Muhammad Ali,Pakistan,805950363.0,Start,200.6
Amir Abdullah Khan Rokhri,Pakistan,805975293.0,Start,200.6
Maryam Nawaz,Pakistan,806030100.0,GA,200.6
Turkestan Bhittani,Pakistan,806045244.0,Start,200.6
Anusha Rahman,Pakistan,806066938.0,GA,200.6
Abdul Ghafoor Chaudhry,Pakistan,806066958.0,Stub,200.6
Chaudhry Muhammad Ashraf,Pakistan,806093865.0,Stub,200.6
Chaudhry Saeed Iqbal,Pakistan,806093943.0,Stub,200.6
Chaudhry Saud Majeed,Pakistan,806094051.0,Stub,200.6
Chaudhry Zahid Iqbal,Pakistan,806094301.0,Stub,200.6
Attique Ahmed Khan,Pakistan,806114697.0,C,200.6
Soran Singh,Pakistan,806116337.0,Start,200.6
Mubashir Lucman,Pakistan,806177069.0,Start,200.6
Rao Qaiser Ali Khan,Pakistan,806181597.0,Stub,200.6
Asif Ali Zardari,Pakistan,806182887.0,GA,200.6
Ghulam Bibi Bharwana,Pakistan,806230250.0,Start,200.6
General Rani,Pakistan,806263296.0,Start,200.6
Liaquat Ali Khan,Pakistan,806268841.0,B,200.6
Choudhry Bilal Ahmed,Pakistan,806280863.0,Stub,200.6
Sardar Arif Shahid,Pakistan,806284814.0,Stub,200.6
Chaudhry Muhammad Afzal Sahi,Pakistan,806369152.0,Start,200.6
Salima Hashmi,Pakistan,806384943.0,C,200.6
Mohammad Aslam Bhutani,Pakistan,806432704.0,Stub,200.6
Shah Nawaz Bhutto,Pakistan,806490350.0,C,200.6
Manzur Qadir,Pakistan,806544789.0,Stub,200.6
Chaudhry Abdul Majid,Pakistan,806573280.0,Start,200.6
Raza Rabbani,Pakistan,806578725.0,GA,200.6
Naeema Kishwar Khan,Pakistan,806645795.0,Stub,200.6
Sayab Khalid (politician),Pakistan,806647989.0,Stub,200.6
Liaqat Hayat Khan,Pakistan,806673360.0,Start,200.6
Tariq Mahmood Bajwa,Pakistan,806695182.0,Stub,200.6
Nuzhat Sadiq,Pakistan,806695870.0,Stub,200.6
Ayesha Raza Farooq,Pakistan,806696201.0,Stub,200.6
Hamid Nasir Chattha,Pakistan,806758817.0,Start,200.6
Marvi Memon,Pakistan,806807934.0,GA,200.6
List of Pakistani politicians by net worth,Pakistan,806811728.0,C,200.6
Ra'ana Liaquat Ali Khan,Pakistan,806823197.0,GA,200.6
Asghar Ali Shah (politician),Pakistan,806859753.0,Stub,200.6
Sajjad Zaheer,Pakistan,806898824.0,C,200.6
Sheikh Liaquat Hussain,Pakistan,806912989.0,Stub,200.6
Khwaja Shahabuddin,Pakistan,806978501.0,Start,200.6
Tofazzal Hossain Manik Miah,Pakistan,806994641.0,C,200.6
Ayesha Gulalai Wazir,Pakistan,807012451.0,Start,200.6
Muhammad Hanif Ansari,Pakistan,807051021.0,Stub,200.6
Wajid Shamsul Hasan,Pakistan,807082434.0,Stub,200.6
Malik Shakir Bashir Awan,Pakistan,807158456.0,Stub,200.6
Muzafar Said,Pakistan,807177473.0,Stub,200.6
Fazle Shakoor Khan,Pakistan,807179687.0,Stub,200.6
Nawabzada Nasrullah Khan,Pakistan,807191989.0,Start,200.6
Cabinet of Khyber Pakhtunkhwa,Pakistan,807195925.0,Start,200.6
Muhammad Mushtaq Khan (politician),Pakistan,807200448.0,Stub,200.6
Benazir Bhutto,Pakistan,807232416.0,B,200.6
Pir Syed Muhammad Binyamin Rizvi,Pakistan,807254259.0,Start,200.6
Abdul Khaliq Hazara (politician),Pakistan,807273057.0,Stub,200.6
Butler-Belmont family,United States,470173494.0,Start,328
Heard-Hawes family,United States,502721672.0,C,328
Russell family (American political family),United States,550953646.0,Stub,328
Read family of Delaware,United States,651856758.0,Start,328
National Foundation for Women Legislators,United States,667815878.0,Start,328
Murray Hill Incorporated,United States,685347694.0,Stub,328
Wyllys–Haynes family,United States,699520934.0,Start,328
Samuel R. Spencer,United States,701437626.0,Stub,328
Garrett D. Kinney,United States,703098503.0,Stub,328
Gregory Schulte,United States,705886439.0,Start,328
Playing Fox,United States,706317015.0,Stub,328
Michael M. Davis,United States,706435364.0,Stub,328
Andrew Wiggin (judge),United States,706605760.0,Stub,328
Eugene Little Coyote,United States,707654266.0,Stub,328
Rodney family of Delaware,United States,708366500.0,Start,328
Sah-wich-ol-gadhw,United States,710803018.0,Stub,328
John Brown (biography),United States,712280275.0,Start,328
Henry Throop Stanton,United States,712528813.0,Stub,328
South–Cockrell–Hargis family,United States,712578434.0,C,328
Matheson family,United States,712812632.0,Stub,328
Beshekee,United States,713552630.0,Start,328
David Hardt,United States,713934035.0,Stub,328
Raymond Pitcairn,United States,715485245.0,Stub,328
Norman Myhra,United States,718098566.0,Stub,328
Frank M. Dixon,United States,718734451.0,Start,328
Tom Moody (politician),United States,718858500.0,Stub,328
Harrison E. Havens,United States,719133534.0,Start,328
Jarvis W. Pike,United States,719332094.0,Stub,328
Monica Milne,United States,720107711.0,Stub,328
Wells–Bennett–Grant family,United States,720164068.0,Start,328
Kidder family,United States,720356154.0,Start,328
Kimball–Snow–Woolley family,United States,720356159.0,n/a,328
LaRue Parker,United States,720356280.0,Stub,328
Lawrence O. Murray,United States,720356495.0,Stub,328
Walk-in-the-Water,United States,720977067.0,Stub,328
Richard Real Bird,United States,721369686.0,Stub,328
Clifford Birdinground,United States,721369751.0,Start,328
Vincent Goes Ahead,United States,721369784.0,Start,328
Henry A. Smythe,United States,721411696.0,Stub,328
Marge Anderson,United States,721800605.0,Start,328
Robert T. Oestreicher,United States,721838961.0,Stub,328
Melanie Benjamin (Ojibwe leader),United States,721970051.0,Stub,328
Trenton Stokes,United States,722109064.0,Stub,328
Philip Mastin,United States,722562134.0,Stub,328
Thomas Shannon (Ohio politician),United States,722771207.0,Start,328
William A. Lake,United States,722771593.0,Stub,328
Paul D. McGowan,United States,722989634.0,Stub,328
Landrieu family,United States,723572293.0,Stub,328
Floyd F. Green,United States,723677112.0,Stub,328
John Nelson Hinkle,United States,723696164.0,Stub,328
Samuel Jackson Swartz,United States,723696504.0,Stub,328
George Silas Peters,United States,723705126.0,Stub,328
Gilbert G. Collins,United States,723705178.0,Stub,328
Thomas Wood (mayor),United States,723741317.0,Stub,328
John Guerrant Miller,United States,723745241.0,Stub,328
William Long (mayor),United States,723785326.0,Stub,328
James Robinson (Ohio),United States,723792502.0,Stub,328
John Laughrey,United States,723799178.0,Stub,328
Eli C. King,United States,723799187.0,Stub,328
Keith Westmoreland,United States,724547793.0,Stub,328
John Chester (Connecticut),United States,725077269.0,Stub,328
Savanukah,United States,726603154.0,Stub,328
Gerard Parker,United States,726654858.0,Stub,328
John Shaffer,United States,726723718.0,Stub,328
William T. Martin (mayor),United States,728451018.0,Stub,328
Alexander Patton,United States,728453557.0,Stub,328
George W. Meeker,United States,728518410.0,Stub,328
John H. Heitmann,United States,728625614.0,Stub,328
John Addison Thomas,United States,729068637.0,Stub,328
William H. Stead,United States,731519296.0,Stub,328
William B. Camp,United States,731660598.0,Stub,328
Henry A. Moehlenpah,United States,733895312.0,Start,328
John Kostuck,United States,734527671.0,Start,328
John G. King (politician),United States,734832431.0,Stub,328
Woman's National Democratic Club,United States,735966681.0,Start,328
Anton D. Strouf,United States,736331711.0,Stub,328
William Schneider (politician),United States,737156973.0,Start,328
Seymour-Conkling family,United States,737278861.0,Stub,328
Rick McIntyre,United States,737914671.0,Start,328
Howe family (United States politicians),United States,738199614.0,C,328
Coit D. Blacker,United States,738258270.0,Stub,328
Walt Dziedzic,United States,738272520.0,Start,328
Matthew Mechtel,United States,738297570.0,Start,328
George Nelson Lester,United States,738357014.0,Stub,328
Hardy Strickland,United States,738357018.0,Stub,328
Samuel Calley,United States,738468592.0,Stub,328
Walter Foxcroft Hawkins,United States,738626667.0,Stub,328
John Henry Whallen,United States,738628835.0,C,328
Office-holders of the United States,United States,739780229.0,Start,328
Henry William Worley,United States,740435128.0,Stub,328
Matthew Box,United States,741834878.0,Stub,328
Edward Kern (police officer),United States,742129851.0,C,328
James John Thomas,United States,742470225.0,Stub,328
Trembling Earth,United States,743281119.0,Stub,328
Harry Woods (Illinois politician),United States,743383299.0,Stub,328
Kent Kane Parrot,United States,743537215.0,C,328
Damien Marchesseault,United States,743537444.0,Start,328
Nicole Murray-Ramirez,United States,743686472.0,Start,328
Muhlenberg family,United States,744097921.0,Start,328
James G. Field,United States,744365456.0,Start,328
James G. Bull,United States,744447497.0,Stub,328
Margo Frasier,United States,744558066.0,Stub,328
Whitehill–Wise family,United States,744696341.0,Stub,328
John Bailhache,United States,745569762.0,Stub,328
Robert H. Jeffrey,United States,745789860.0,Start,328
Samuel Lewis (politician),United States,745796315.0,Stub,328
Barbour family,United States,746818554.0,Start,328
John H. Crockett,United States,746922350.0,Stub,328
Walter Shelley,United States,747271200.0,Stub,328
Smoot–Rowlett family,United States,747317075.0,Start,328
John N. Hagan,United States,747355227.0,Stub,328
Thomas Rhea,United States,747758944.0,GA,328
"William H. Jeffreys, Jr.",United States,747774517.0,Stub,328
King political family,United States,747982481.0,Start,328
Waterman family,United States,747982801.0,Start,328
Henry Loucks,United States,748071357.0,Start,328
George Graham (soldier),United States,748841745.0,Start,328
William Arnold Carter,United States,748865498.0,Stub,328
"Politics of Dayton, Ohio",United States,749469278.0,C,328
John McDowell (Pennsylvania),United States,750025676.0,Stub,328
Susan Bitter Smith,United States,750924529.0,C,328
Kenyon E. Giese,United States,751022785.0,Stub,328
Armistead Thomson Mason,United States,751647695.0,C,328
Albert Frink,United States,752305258.0,Start,328
Gentry Collins,United States,752331337.0,Stub,328
Louis Cardis,United States,752496450.0,Stub,328
Charley Lockhart,United States,753684222.0,Start,328
Thomas Johnson (Kansas politician),United States,753811222.0,Stub,328
Benjamin Long,United States,753827439.0,Start,328
Rudy Lozano,United States,754080467.0,Start,328
Robert P. Lamont,United States,754478142.0,Start,328
Frank Harris Hitchcock,United States,754478861.0,Start,328
Robert Murphy Mayo,United States,754865150.0,Start,328
Lee–Hamblin family,United States,755758078.0,Start,328
Henry Wharton Conway,United States,755782930.0,Start,328
Phil Reitinger,United States,755866300.0,Start,328
Eliseo Alcon,United States,756170846.0,Start,328
Robert Brown (Georgia politician),United States,756392850.0,Stub,328
Christine Tartaglione,United States,756788897.0,C,328
Milo Bloom,United States,757065414.0,Start,328
Wretha Hanson,United States,757338650.0,Stub,328
"Russell G. Lloyd, Sr.",United States,757645912.0,Start,328
Tom Maidhc O'Flaherty,United States,758192183.0,Start,328
Augustus Stoner Decker,United States,758192992.0,Stub,328
John Kerr (US politician),United States,758373224.0,Stub,328
William Arden Maury,United States,759413795.0,Stub,328
Mary Kim Titla,United States,759815715.0,Start,328
Barby Wells,United States,759978791.0,Stub,328
Sylvanus Lowry,United States,760109296.0,Start,328
John Huyler,United States,760386151.0,Start,328
Larry Clapp,United States,761126708.0,Start,328
Abram Irvin McDowell,United States,761157551.0,Start,328
Warren Jenkins,United States,761332661.0,Stub,328
Claiborne-Dallas-Boggs family,United States,761403440.0,Start,328
Middleton-Rutledge-Pinckney family,United States,761413282.0,Start,328
Scranton family,United States,761415640.0,Stub,328
James C. Webb,United States,762042495.0,Stub,328
George A. Waggaman,United States,762380926.0,Start,328
Edward Winn,United States,762851362.0,Stub,328
List of Latino Democrats,United States,763016935.0,C,328
Doug Sosnik,United States,763071951.0,Stub,328
Rebecca Gernhardt Cox,United States,763079820.0,Start,328
William S. Derrick,United States,763224977.0,Stub,328
John A. Wilson (politician),United States,763298140.0,Start,328
Desson Thomson,United States,763464659.0,Stub,328
Peter Tarnoff,United States,763538400.0,Start,328
Elisha Shapiro,United States,763558111.0,n/a,328
Anthony M. Frank,United States,763798609.0,Stub,328
Matthew A. Dunn,United States,763883951.0,Start,328
Kristie Canegallo,United States,763903832.0,Stub,328
Charles H. Voorhis,United States,763964325.0,Start,328
Charles Tyroler II,United States,763966332.0,Stub,328
Chris Cole (politician),United States,763970153.0,C,328
Gerald A. Reynolds,United States,764107941.0,Start,328
Edward Follansbee Noyes,United States,764146217.0,Start,328
Eugene Fubini,United States,764159230.0,Stub,328
Frelinghuysen family,United States,764308890.0,Start,328
George P. Lawrence,United States,764318631.0,Start,328
Jacob Haussling,United States,764505686.0,Stub,328
Leonard Staisey,United States,764598614.0,Stub,328
Thomas K. Harris,United States,764770780.0,Start,328
George Greer,United States,764793602.0,Start,328
Michael J. Matthews,United States,764834687.0,C,328
Michael J. Ryan (Philadelphia politician),United States,764834692.0,Stub,328
Albert J. Pullen,United States,764836516.0,Start,328
Peter Salentine,United States,765078510.0,Stub,328
Gregory Lorjuste,United States,765107720.0,Stub,328
Frank L. Shaw,United States,765121702.0,B,328
Stephen Higgins,United States,765217334.0,Stub,328
Bill Bryant (politician),United States,765251396.0,Start,328
Thorn Lord,United States,765260317.0,Start,328
Robert Snyder (civil servant),United States,765501465.0,Stub,328
Thomas Hill Moore,United States,765666056.0,Stub,328
George L. Rives,United States,765757279.0,Start,328
James William Marshall,United States,765795179.0,C,328
Suzanne Pharr,United States,766141386.0,Stub,328
Colin R. McMillan,United States,766205249.0,Start,328
Jill Alper,United States,766275439.0,C,328
Carnahan family,United States,766870659.0,Stub,328
Ralph Justice,United States,766921180.0,Stub,328
Hale Johnson,United States,766930428.0,Start,328
Ford family (Memphis),United States,767010739.0,Start,328
Edwards–Lincoln–Porter family,United States,767099817.0,Start,328
Clifford M. Hardin,United States,767153908.0,Start,328
Stephen Ostroff,United States,767384237.0,Stub,328
Women & Politics Institute,United States,767842868.0,Start,328
Symington family (United States),United States,767999364.0,Start,328
Justin Holland (politician),United States,768181435.0,Start,328
The Family (Arkansas politics),United States,768192129.0,C,328
Weld family,United States,768203069.0,C,328
Jennifer Arndt,United States,768238652.0,Stub,328
Thomas McKee Bayne,United States,768959494.0,Start,328
William Couch,United States,769460156.0,C,328
Lezlee Westine,United States,769685746.0,Start,328
Janet J. McCoy,United States,769717451.0,Stub,328
